Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.515275250000000, 0, 1, 1, 1, 1, 0, 0, 1
0.515296550000000, 1, 0, 0, 0, 0, 1, 0, 1
0.515317900000000, 0, 0, 1, 0, 0, 1, 0, 1
0.515339250000000, 1, 1, 1, 0, 0, 1, 0, 1
0.515360550000000, 0, 1, 0, 1, 0, 1, 0, 1
0.515381900000000, 1, 0, 1, 1, 0, 1, 0, 1
0.515403250000000, 0, 0, 0, 0, 1, 1, 0, 1
0.515424550000000, 1, 1, 0, 0, 1, 1, 0, 1
0.515445900000000, 0, 1, 1, 0, 1, 1, 0, 1
0.515467250000000, 1, 0, 0, 1, 1, 1, 0, 1
0.515488550000000, 1, 1, 0, 1, 1, 1, 0, 1
0.515509900000000, 0, 1, 1, 1, 1, 1, 0, 1
0.515531250000000, 1, 0, 0, 0, 0, 0, 1, 1
0.515552550000000, 1, 1, 0, 0, 0, 0, 1, 1
0.515573900000000, 0, 1, 1, 0, 0, 0, 1, 1
0.515595250000000, 1, 0, 0, 1, 0, 0, 1, 1
0.515616550000000, 1, 1, 0, 1, 0, 0, 1, 1
0.515637900000000, 0, 1, 1, 1, 0, 0, 1, 1
0.515659250000000, 0, 0, 0, 0, 1, 0, 1, 1
0.515680550000000, 0, 1, 0, 0, 1, 0, 1, 1
0.515701900000000, 1, 0, 1, 0, 1, 0, 1, 1
0.515723200000000, 1, 1, 1, 0, 1, 0, 1, 1
0.515744550000000, 1, 0, 0, 1, 1, 0, 1, 1
0.515765900000000, 1, 1, 0, 1, 1, 0, 1, 1
0.515787200000000, 0, 1, 1, 1, 1, 0, 1, 1
0.515808550000000, 0, 0, 0, 0, 0, 1, 1, 1
0.515829900000000, 0, 1, 0, 0, 0, 1, 1, 1
0.515851200000000, 0, 0, 1, 0, 0, 1, 1, 1
0.515872550000000, 0, 1, 1, 0, 0, 1, 1, 1
0.515893900000000, 1, 1, 1, 0, 0, 1, 1, 1
0.515915200000000, 1, 0, 0, 1, 0, 1, 1, 1
0.515936550000000, 1, 1, 0, 1, 0, 1, 1, 1
0.515957900000000, 0, 0, 1, 1, 0, 1, 1, 1
0.515979200000000, 0, 1, 1, 1, 0, 1, 1, 1
0.516000550000000, 0, 0, 0, 0, 1, 1, 1, 1
0.516021900000000, 1, 0, 0, 0, 1, 1, 1, 1
0.516043200000000, 0, 1, 0, 0, 1, 1, 1, 1
0.516064550000000, 0, 0, 1, 0, 1, 1, 1, 1
0.516085900000000, 1, 0, 1, 0, 1, 1, 1, 1
0.516107200000000, 0, 1, 1, 0, 1, 1, 1, 1
0.516128550000000, 1, 1, 1, 0, 1, 1, 1, 1
0.516149900000000, 0, 0, 0, 1, 1, 1, 1, 1
0.516171200000000, 1, 0, 0, 1, 1, 1, 1, 1
0.516192550000000, 0, 1, 0, 1, 1, 1, 1, 1
0.516213900000000, 1, 1, 0, 1, 1, 1, 1, 1
0.516256550000000, 0, 0, 1, 1, 1, 1, 1, 1
0.516277900000000, 1, 0, 1, 1, 1, 1, 1, 1
0.516320550000000, 0, 1, 1, 1, 1, 1, 1, 1
0.516427200000000, 1, 1, 1, 1, 1, 1, 1, 1
0.516448550000000, 0, 1, 1, 1, 1, 1, 1, 1
0.516555200000000, 1, 0, 1, 1, 1, 1, 1, 1
0.516597900000000, 0, 0, 1, 1, 1, 1, 1, 1
0.516619200000000, 1, 1, 0, 1, 1, 1, 1, 1
0.516661900000000, 0, 1, 0, 1, 1, 1, 1, 1
0.516683200000000, 1, 0, 0, 1, 1, 1, 1, 1
0.516704550000000, 0, 0, 0, 1, 1, 1, 1, 1
0.516725900000000, 1, 1, 1, 0, 1, 1, 1, 1
0.516747200000000, 0, 1, 1, 0, 1, 1, 1, 1
0.516768550000000, 1, 0, 1, 0, 1, 1, 1, 1
0.516789900000000, 0, 0, 1, 0, 1, 1, 1, 1
0.516811200000000, 0, 1, 0, 0, 1, 1, 1, 1
0.516832550000000, 1, 0, 0, 0, 1, 1, 1, 1
0.516853900000000, 0, 0, 0, 0, 1, 1, 1, 1
0.516875200000000, 0, 1, 1, 1, 0, 1, 1, 1
0.516896550000000, 0, 0, 1, 1, 0, 1, 1, 1
0.516917900000000, 1, 1, 0, 1, 0, 1, 1, 1
0.516939200000000, 1, 0, 0, 1, 0, 1, 1, 1
0.516960550000000, 1, 1, 1, 0, 0, 1, 1, 1
0.516981900000000, 0, 1, 1, 0, 0, 1, 1, 1
0.517003200000000, 0, 0, 1, 0, 0, 1, 1, 1
0.517024550000000, 0, 1, 0, 0, 0, 1, 1, 1
0.517045900000000, 0, 0, 0, 0, 0, 1, 1, 1
0.517067200000000, 0, 1, 1, 1, 1, 0, 1, 1
0.517088550000000, 1, 1, 0, 1, 1, 0, 1, 1
0.517109900000000, 1, 0, 0, 1, 1, 0, 1, 1
0.517131200000000, 1, 1, 1, 0, 1, 0, 1, 1
0.517152550000000, 1, 0, 1, 0, 1, 0, 1, 1
0.517173900000000, 0, 1, 0, 0, 1, 0, 1, 1
0.517195200000000, 0, 0, 0, 0, 1, 0, 1, 1
0.517216550000000, 0, 1, 1, 1, 0, 0, 1, 1
0.517237900000000, 1, 1, 0, 1, 0, 0, 1, 1
0.517259200000000, 1, 0, 0, 1, 0, 0, 1, 1
0.517280550000000, 0, 1, 1, 0, 0, 0, 1, 1
0.517301900000000, 1, 1, 0, 0, 0, 0, 1, 1
0.517323200000000, 1, 0, 0, 0, 0, 0, 1, 1
0.517344550000000, 0, 1, 1, 1, 1, 1, 0, 1
